PersonDOB,PersonAge,NumFollowers,,
5/21/2013,8,652533,,
1/17/2000,21,94949,,
10/19/1975,45,165000,,
11/26/1999,21,908997,,
10/7/1962,58,222258,,
3/1/2004,17,158931,,
4/16/2000,21,2134,,
3/4/1989,32,970870,,
12/27/1987,33,492564,,
11/27/2008,12,426446,,
12/31/2003,17,183591,,
12/29/1961,59,588511,,
5/31/2014,7,487561,,
9/14/1990,31,295583,,
9/26/1973,47,738960,,
5/17/1996,25,278127,,
3/27/1992,29,447096,,
5/9/1997,24,337849,,
12/22/1970,50,218980,,
12/22/1988,32,361239,,
5/26/1993,28,751845,,
1/28/2003,18,263926,,
12/10/2007,13,882730,,
11/13/2000,20,95983,,
4/30/2009,12,562840,,
7/19/2002,19,516513,,
10/10/1998,22,556717,,
9/21/1983,38,995708,,
8/13/1980,41,269204,,
1/22/1974,47,421403,,
7/21/1956,65,95929,,
6/12/1963,58,932608,,
10/27/1991,29,389145,,
1/26/1968,53,251828,,
6/27/1963,58,49711,,
10/1/1960,60,174056,,
12/19/2009,11,791486,,
8/7/2008,13,163320,,
10/16/1980,40,559453,,
2/26/1996,25,770905,,
10/6/2006,14,494702,,
6/15/1974,47,475707,,
3/19/2003,18,770630,,
5/5/1979,42,316999,,
11/4/1964,56,587768,,
11/10/1958,62,207759,,
11/21/1991,29,259631,,
4/4/1988,33,163576,,
9/10/1998,23,49149,,
4/26/1984,37,381582,,
5/19/2009,12,305535,,
7/11/1963,58,40740,,
4/28/1996,25,526096,,
11/24/2014,6,15858,,
1/14/1959,62,464262,,
10/7/1995,25,693732,,
6/24/1980,41,272557,,
11/3/1994,26,54156,,
5/23/1957,64,945226,,
3/16/1999,22,574600,,
2/27/1987,34,628,,
1/28/2010,11,744322,,
5/19/1996,25,971045,,
2/21/1962,59,19157,,
9/5/1971,50,953328,,
5/31/1962,59,628850,,
12/21/1989,31,314701,,
8/26/2015,6,242669,,
12/23/1968,52,925236,,
4/11/1970,51,295071,,
10/16/1991,29,469057,,
7/17/1970,51,691044,,
6/11/1963,58,131766,,
5/17/1979,42,287905,,
11/3/1996,24,841152,,
11/14/1996,24,713335,,
8/18/1979,42,652583,,
5/5/1972,49,339401,,
3/25/1965,56,370095,,
9/27/1984,36,831358,,
7/10/1974,47,736628,,
9/29/1975,45,203470,,
10/23/2003,17,609329,,
4/10/1995,26,188473,,
5/25/2003,18,650422,,
9/13/1988,33,46637,,
7/30/1984,37,292141,,
6/25/2002,19,420078,,
1/14/1960,61,750306,,
8/14/1974,47,382696,,
10/4/1959,61,33353,,
12/4/1958,62,489401,,
12/2/1992,28,502717,,
8/31/1981,40,119660,,
10/14/1956,64,344752,,
8/13/1991,30,793386,,
11/13/1981,39,861143,,
2/28/1960,61,776376,,
3/21/1996,25,964553,,
5/13/2013,8,637073,,
12/23/1973,47,309907,,
3/6/1961,60,313721,,
5/22/1983,38,764604,,
9/11/1994,27,133783,,
2/18/1981,40,678152,,
6/3/1961,60,701074,,
5/22/1976,45,348837,,
7/15/1990,31,463562,,
3/30/2015,6,666897,,
2/22/2008,13,540749,,
5/13/1995,26,367550,,
10/26/2004,16,54045,,
9/9/2004,17,201404,,
3/22/1964,57,67071,,
1/21/1983,38,942650,,
9/23/1970,51,217899,,
12/14/1965,55,662341,,
1/11/1981,40,511086,,
11/22/1972,48,55452,,
7/14/1992,29,319479,,
7/27/2015,6,697970,,
11/12/1993,27,922783,,
11/10/1963,57,860900,,
3/10/1992,29,947764,,
3/21/1979,42,265467,,
11/25/1995,25,74953,,
1/30/1988,33,451052,,
10/20/2000,20,964493,,
9/23/1977,44,380087,,
9/2/2004,17,856924,,
1/10/2015,6,787388,,
5/27/1977,44,708422,,
9/23/2006,14,194647,,
10/20/1999,21,526572,,
12/23/2004,16,594001,,
8/16/2009,12,340128,,
12/7/1993,27,25611,,
6/12/1979,42,584834,,
10/17/1972,48,191941,,
8/6/1995,26,999502,,
8/9/1995,26,200979,,
7/13/1963,58,432785,,
9/1/2011,10,168647,,
5/2/1964,57,54414,,
10/9/1962,58,70871,,
2/6/1983,38,489283,,
10/23/1971,49,565439,,
4/28/1984,37,678094,,
7/29/1995,26,993293,,
11/7/2013,7,479832,,
10/5/2000,20,597893,,
8/1/1993,28,301640,,
5/12/1994,27,930347,,
11/26/1994,26,860835,,
6/14/2013,8,483449,,
6/13/2007,14,504943,,
11/16/2011,9,798021,,
9/26/2013,7,804250,,
10/9/1991,29,386099,,
8/3/1956,65,894642,,
9/8/1982,39,600958,,
6/13/1983,38,703390,,
8/5/1999,22,295519,,
9/2/1984,37,242241,,
2/9/2014,7,797491,,
10/1/1967,53,571641,,
11/10/2004,16,924124,,
9/17/1973,48,23278,,
12/20/2007,13,50679,,
11/15/1972,48,960370,,
12/1/2000,20,585443,,
5/16/1987,34,629841,,
8/4/1991,30,757581,,
12/13/2006,14,305573,,
10/28/2014,6,240102,,
5/17/1984,37,213360,,
5/2/2005,16,324099,,
10/16/1982,38,412887,,
2/9/2000,21,278983,,
8/10/2009,12,169662,,
12/27/2001,19,884297,,
11/17/1985,35,750180,,
11/22/1996,24,882592,,
6/3/1999,22,559787,,
10/14/2008,12,863853,,
12/24/1959,61,889151,,
2/4/2011,10,781515,,
4/21/2004,17,316646,,
12/16/1965,55,915548,,
11/1/1999,21,176071,,
11/22/1982,38,983243,,
5/19/2001,20,453255,,
9/18/2007,13,154597,,
3/17/2005,16,31118,,
8/21/2002,19,605319,,
6/19/1978,43,830030,,
5/20/1992,29,881016,,
9/16/2006,15,722144,,
4/22/1983,38,204112,,
2/20/1972,49,572509,,
6/1/2004,17,120690,,
1/31/1983,38,970283,,
10/26/1998,22,137905,,
12/14/1987,33,442042,,
10/14/1977,43,530722,,
11/28/1978,42,415877,,
2/21/2006,15,959154,,
3/1/1987,34,237645,,
11/19/1978,42,110167,,
9/21/1960,61,424660,,
6/19/1996,25,695194,,
6/15/1973,48,977354,,
11/23/1955,65,489272,,
12/30/2010,10,648965,,
5/9/1991,30,248141,,
3/23/1980,41,919278,,
3/9/1993,28,195524,,
8/13/1983,38,429642,,
3/13/1976,45,411721,,
2/28/1960,61,35962,,
6/26/1961,60,21333,,
3/27/1993,28,290095,,
8/16/2006,15,466049,,
1/14/1965,56,922808,,
5/19/2010,11,740461,,
7/5/1974,47,856025,,
12/12/1965,55,501216,,
10/14/1958,62,563737,,
6/17/1985,36,233204,,
7/13/2009,12,673370,,
3/5/1978,43,156381,,
8/16/2010,11,250759,,
8/6/1968,53,649819,,
2/7/1957,64,852189,,
4/27/2004,17,101138,,
9/4/1986,35,620283,,
2/3/1992,29,163742,,
4/4/1980,41,440942,,
1/22/2013,8,707976,,
2/27/1973,48,548655,,
7/15/1969,52,79401,,
5/15/1975,46,527781,,
12/25/1958,62,361755,,
8/19/2004,17,151241,,
4/15/1986,35,630067,,
5/19/1974,47,899289,,
1/11/1982,39,356613,,
10/5/2009,11,281784,,
8/9/1998,23,794822,,
6/1/1973,48,558118,,
10/9/2004,16,691882,,
2/16/2012,9,507530,,
6/22/1980,41,576791,,
10/13/1975,45,987021,,
2/16/1969,52,879667,,
5/25/1979,42,640264,,
2/19/1987,34,542800,,
7/24/1977,44,771198,,
6/15/2006,15,62335,,
10/10/1957,63,554023,,
1/28/1989,32,705218,,
7/31/1963,58,959037,,
8/13/1984,37,879439,,
6/16/2014,7,215655,,
8/8/1975,46,106328,,
4/19/2004,17,368595,,
3/3/1984,37,38390,,
2/10/1970,51,786584,,
9/30/1984,36,109524,,
9/6/1996,25,775293,,
12/24/1957,63,854537,,
4/5/1962,59,531341,,
8/19/1991,30,533694,,
1/4/1990,31,866742,,
10/20/1986,34,958067,,
6/18/2014,7,431711,,
1/4/2007,14,437421,,
7/15/1982,39,274652,,
10/18/2008,12,109600,,
11/12/2000,20,804241,,
8/1/2003,18,505021,,
8/23/1961,60,538780,,
11/11/1982,38,794772,,
8/6/1958,63,520860,,
7/16/1964,57,208511,,
4/3/1998,23,775531,,
8/31/1963,58,795801,,
3/20/2005,16,246145,,
10/9/1995,25,45756,,
12/15/1979,41,111103,,
3/29/1964,57,133362,,
6/22/2007,14,622844,,
6/15/1982,39,490733,,
10/19/1995,25,153893,,
4/17/1993,28,211779,,
9/23/1967,54,438691,,
11/14/1982,38,181532,,
2/6/1978,43,774342,,
12/10/1985,35,184398,,
5/28/1974,47,647642,,
9/23/1975,46,602998,,
1/15/2005,16,642067,,
5/10/2002,19,554782,,
10/22/2011,9,439500,,
11/1/1987,33,509756,,
9/10/1970,51,250727,,
6/23/1978,43,574137,,
6/29/1979,42,779873,,
5/1/2004,17,750501,,
2/2/1977,44,901226,,
2/9/1999,22,973517,,
11/11/2009,11,984710,,
2/9/1959,62,388040,,
8/13/1976,45,688278,,
6/8/1985,36,436597,,
8/13/1978,43,550619,,
1/25/2000,21,440482,,
8/19/1975,46,695801,,
6/12/1995,26,553828,,
9/14/1995,26,903361,,
7/12/1984,37,395173,,
11/3/1958,62,976728,,
11/23/1979,41,59827,,
3/29/2004,17,772812,,
5/11/1988,33,970316,,
8/25/1972,49,784124,,
11/12/1956,64,209261,,
9/10/1978,43,844661,,
9/5/1981,40,322947,,
10/10/2001,19,969572,,
10/26/2002,18,354659,,
2/28/2011,10,863571,,
12/21/1976,44,677926,,
4/14/2001,20,241017,,
6/12/2010,11,190757,,
2/4/1977,44,343156,,
8/26/1959,62,854589,,
4/9/1983,38,849175,,
9/10/1974,47,381826,,
11/10/1955,65,129124,,
1/23/1975,46,751468,,
8/4/1990,31,288951,,
1/10/1995,26,795067,,
12/20/1980,40,576672,,
2/12/1958,63,979082,,
8/22/1963,58,430970,,
5/25/1982,39,63091,,
1/23/2009,12,620076,,
2/20/2015,6,395238,,
2/19/1998,23,957153,,
12/10/2011,9,942572,,
2/24/1968,53,962202,,
1/9/1982,39,56813,,
12/12/1998,22,462174,,
4/23/1966,55,993075,,
9/1/2005,16,286480,,
10/23/1983,37,560737,,
5/27/1980,41,888477,,
1/6/1967,54,346897,,
11/30/1977,43,744632,,
2/5/1982,39,238929,,
9/11/1977,44,893801,,
12/22/1956,64,800740,,
8/11/1967,54,564680,,
4/8/2000,21,590946,,
8/31/2002,19,251746,,
5/30/1959,62,280286,,
10/14/1987,33,672812,,
3/6/1959,62,17916,,
12/12/2006,14,828285,,
8/22/1977,44,316153,,
7/2/1962,59,991729,,
9/24/1970,51,446962,,
1/15/1973,48,440842,,
2/28/1984,37,694505,,
5/16/1966,55,180676,,
2/17/2015,6,94888,,
11/6/1980,40,850496,,
9/28/2003,17,802809,,
4/10/1979,42,935564,,
10/13/1978,42,903808,,
3/31/1960,61,451089,,
7/29/1961,60,265673,,
3/20/1966,55,559157,,
1/26/1960,61,312122,,
1/17/2009,12,871195,,
2/14/1958,63,493416,,
12/6/1987,33,232032,,
2/18/1977,44,295215,,
9/2/1965,56,213211,,
9/12/2008,13,34726,,
1/6/1981,40,325868,,
10/23/1957,63,231743,,
1/18/1966,55,137117,,
3/6/2008,13,456344,,
5/11/1988,33,693542,,
4/27/1971,50,79813,,
10/26/1967,53,248350,,
11/12/1956,64,868080,,
3/9/2008,13,280206,,
8/6/1989,32,589182,,
9/12/1974,47,696755,,
8/19/2009,12,657050,,
9/19/1991,30,167806,,
3/2/1977,44,263005,,
3/22/1984,37,533623,,
8/10/2004,17,945370,,
6/20/1977,44,205447,,
2/1/1976,45,321666,,
11/25/1958,62,588606,,
4/19/1967,54,212011,,
6/7/1969,52,764886,,
11/28/1981,39,505448,,
6/24/1962,59,686555,,
1/23/1957,64,61643,,
2/28/1965,56,915764,,
10/2/1973,47,557001,,
5/30/1970,51,204210,,
9/3/2013,8,18402,,
1/18/1984,37,213296,,
6/10/1971,50,40289,,
3/22/1982,39,275293,,
10/5/1991,29,756855,,
10/31/1980,40,333604,,
10/14/1962,58,406705,,
11/14/1978,42,850569,,
5/1/1963,58,940217,,
2/1/1962,59,273938,,
1/21/1970,51,439481,,
9/24/1984,36,213557,,
3/23/1992,29,63631,,
7/24/1978,43,768233,,
1/3/1983,38,193059,,
10/7/1981,39,918496,,
4/8/1962,59,494838,,
2/17/1970,51,731683,,
3/8/2000,21,749047,,
9/3/2000,21,304443,,
2/20/1993,28,581994,,
3/28/1960,61,461613,,
8/31/1985,36,420467,,
4/28/1966,55,351048,,
12/15/1998,22,863580,,
5/8/2014,7,694984,,
11/20/1982,38,486924,,
10/12/1955,65,704123,,
8/7/1990,31,265989,,
1/16/1987,34,930029,,
9/21/1975,46,551604,,
5/10/2013,8,284670,,
3/29/1999,22,103847,,
2/15/1973,48,279249,,
10/9/1960,60,458570,,
3/17/1999,22,692129,,
7/15/1980,41,469619,,
3/26/1992,29,579425,,
2/15/1989,32,400156,,
8/30/1980,41,182653,,
9/22/2004,16,328941,,
5/13/1988,33,95911,,
11/1/1976,44,28596,,
6/15/1970,51,127827,,
7/24/2004,17,440828,,
5/17/1986,35,705036,,
2/4/2001,20,760259,,
10/26/1974,46,829640,,
3/18/1996,25,47148,,
6/2/1973,48,886898,,
1/23/1973,48,429602,,
4/24/1983,38,414737,,
10/8/1957,63,978276,,
6/20/1977,44,633641,,
4/5/1963,58,532372,,
12/30/1970,50,33127,,
3/24/1973,48,719812,,
2/15/1971,50,305588,,
6/24/2007,14,515339,,
1/19/1994,27,768084,,
7/2/1993,28,690554,,
8/7/1963,58,886027,,
3/2/1977,44,851007,,
3/31/1973,48,821410,,
9/14/2006,15,816950,,
3/1/1988,33,441917,,
2/10/1987,34,973128,,
4/9/1999,22,425350,,
2/12/1985,36,438968,,
10/18/1986,34,202527,,
8/17/1997,24,934903,,
10/10/2000,20,67289,,
4/13/2014,7,89727,,
8/20/1974,47,306148,,
11/29/1997,23,565779,,
2/12/1986,35,159711,,
12/6/1977,43,751887,,
11/20/1982,38,215990,,
10/26/2005,15,734019,,
10/12/2003,17,890891,,
9/5/1979,42,186912,,
7/4/1976,45,454910,,
4/19/1980,41,561374,,
2/13/1974,47,48998,,
12/14/1997,23,844035,,
12/22/1988,32,201180,,
2/5/2011,10,824232,,
5/28/1974,47,402307,,
2/11/1967,54,442710,,
10/2/1958,62,735600,,
10/21/1978,42,488865,,
4/21/2007,14,35495,,
4/25/1972,49,188550,,
7/27/2013,8,533363,,
2/19/1990,31,120389,,
1/23/1979,42,899124,,
7/24/1966,55,556368,,
1/4/1985,36,31362,,
6/3/1963,58,668435,,
11/9/2007,13,7249,,
8/28/1988,33,560721,,
2/27/2011,10,723371,,
12/11/1963,57,478374,,
6/8/1958,63,638426,,
1/7/1997,24,923523,,
3/16/1973,48,459668,,
4/28/1977,44,952721,,
7/21/1961,60,909221,,
9/8/1996,25,128861,,
6/29/1978,43,140014,,
6/5/1975,46,764367,,
10/10/1974,46,749913,,
4/2/2007,14,600590,,
10/21/1977,43,837,,
12/30/1994,26,710798,,
8/6/2004,17,684190,,
9/10/1985,36,907646,,
9/2/1972,49,466030,,
1/21/2004,17,103392,,
10/23/1957,63,245880,,
6/21/1981,40,377421,,
4/12/1971,50,842250,,
9/1/2010,11,479687,,
9/27/1986,34,970065,,
1/13/1987,34,814967,,
9/4/1988,33,679815,,
4/11/1958,63,357329,,
11/4/1990,30,443347,,
4/1/1990,31,857110,,
7/11/1977,44,994152,,
5/22/1987,34,352891,,
3/31/1975,46,419191,,
10/31/1965,55,59427,,
11/4/1991,29,867226,,
2/10/1999,22,647437,,
4/4/1985,36,682428,,
6/23/1987,34,885085,,
3/14/1977,44,121112,,
11/5/1974,46,878401,,
8/21/1984,37,286439,,
12/15/1974,46,659629,,
9/13/1984,37,899194,,
4/28/1996,25,722374,,
3/18/1957,64,147497,,
9/13/1982,39,657100,,
11/16/1960,60,380841,,
1/15/1978,43,912225,,
1/30/1960,61,587016,,
12/16/1987,33,914466,,
8/5/1972,49,717232,,
11/27/1988,32,853419,,
3/15/1989,32,584385,,
4/11/1976,45,399413,,
11/23/2009,11,305711,,
8/29/2010,11,576524,,
7/19/1965,56,572292,,
1/18/2012,9,400978,,
6/8/1967,54,824782,,
1/25/1979,42,586064,,
7/9/2009,12,570600,,
4/3/1976,45,750265,,
10/6/1955,65,799011,,
10/22/1994,26,165620,,
6/1/1985,36,109729,,
8/24/1964,57,634652,,
8/29/1983,38,247261,,
2/26/1970,51,894787,,
9/5/1981,40,362111,,
9/11/1968,53,593414,,
1/8/1974,47,706610,,
4/3/1968,53,714360,,
9/4/1982,39,254222,,
10/5/2012,8,448777,,
9/29/1999,21,550963,,
5/11/1989,32,44815,,
6/14/2012,9,897649,,
3/26/1998,23,802774,,
10/5/1990,30,573282,,
6/1/1988,33,650777,,
11/21/1997,23,290172,,
4/5/2004,17,229204,,
5/16/1958,63,708520,,
3/17/1959,62,438790,,
2/19/1959,62,195595,,
2/23/1965,56,934367,,
5/23/1996,25,971602,,
12/11/1993,27,705147,,
12/22/1998,22,498779,,
3/29/1987,34,973104,,
11/17/1972,48,258436,,
3/20/1978,43,173082,,
8/25/2009,12,913474,,
3/3/1978,43,458181,,
6/9/2005,16,750293,,
3/30/1974,47,234443,,
7/20/2004,17,329249,,
11/4/1956,64,545793,,
5/31/2000,21,476120,,
9/10/1955,66,339703,,
9/18/1963,58,669492,,
12/31/1955,65,749076,,
5/8/2001,20,846263,,
10/4/1984,36,893116,,
12/20/1957,63,654344,,
2/17/1999,22,157170,,
3/13/1966,55,605335,,
9/20/2005,15,482195,,
10/10/2005,15,22348,,
10/1/1968,52,654954,,
5/29/1996,25,286612,,
3/26/1995,26,996777,,
8/13/1983,38,204553,,
1/8/1982,39,299179,,
9/23/1994,26,726555,,
8/29/2005,16,498377,,
12/22/1964,56,679937,,
3/19/2007,14,566901,,
7/6/1958,63,918693,,
5/12/1981,40,819042,,
5/5/2015,6,938037,,
11/6/2005,15,45799,,
4/4/2013,8,176500,,
12/22/1986,34,350872,,
10/25/2011,9,658282,,
2/5/2001,20,319856,,
7/17/1994,27,802827,,
7/25/1971,50,691138,,
10/12/1971,49,476370,,
11/5/2008,12,281854,,
2/7/1983,38,975313,,
11/18/2003,17,550439,,
11/18/1962,58,147918,,
3/22/1957,64,482447,,
3/23/1964,57,360283,,
3/17/1970,51,409902,,
3/29/1994,27,379908,,
8/18/1971,50,769945,,
5/28/1987,34,698534,,
3/12/1965,56,626746,,
2/2/1969,52,637138,,
11/18/2004,16,888036,,
7/11/1968,53,299108,,
9/2/2006,15,677927,,
11/27/1983,37,121858,,
6/5/1999,22,56895,,
10/9/1979,41,363447,,
2/28/1991,30,443889,,
2/4/1975,46,403175,,
4/24/1958,63,494099,,
11/15/2012,8,712901,,
6/18/1981,40,262643,,
6/18/1971,50,787277,,
10/18/2007,13,42677,,
12/16/1988,32,391492,,
7/9/1966,55,218733,,
2/27/1977,44,916190,,
9/24/1971,50,415316,,
2/12/2010,11,671276,,
2/13/1990,31,712713,,
7/1/1979,42,679504,,
8/5/1997,24,605213,,
7/29/1962,59,445100,,
4/26/1967,54,804339,,
7/12/1975,46,100952,,
4/5/1976,45,581460,,
4/3/2015,6,370287,,
2/6/2005,16,138670,,
8/5/2006,15,252923,,
9/3/1986,35,38749,,
2/14/1997,24,436230,,
6/25/1963,58,130909,,
8/16/1976,45,51120,,
9/12/1963,58,970082,,
1/7/1988,33,81964,,
12/8/1959,61,850047,,
7/31/2007,14,297741,,
4/21/1996,25,634825,,
4/26/1978,43,870027,,
4/12/2002,19,342848,,
11/12/1982,38,617585,,
1/30/1994,27,459602,,
11/4/1983,37,45284,,
12/1/1972,48,557485,,
3/30/1956,65,873470,,
3/15/1979,42,45656,,
4/20/1974,47,402413,,
1/4/1987,34,111782,,
5/30/2010,11,241829,,
2/17/2000,21,725103,,
9/14/1957,64,14899,,
3/15/1960,61,427465,,
10/5/2001,19,467413,,
3/18/1978,43,338375,,
3/30/1962,59,959033,,
10/4/1996,24,221180,,
5/13/1997,24,287470,,
11/13/2000,20,4264,,
8/23/2000,21,622513,,
12/4/1966,54,687026,,
11/5/1960,60,404567,,
5/11/1961,60,145355,,
2/24/1973,48,717761,,
11/27/1967,53,267992,,
1/23/2009,12,684000,,
12/27/1987,33,912016,,
9/8/2006,15,643902,,
12/15/2009,11,593852,,
11/8/2008,12,764893,,
11/12/2001,19,679689,,
5/4/1971,50,26994,,
1/5/1996,25,902467,,
8/8/2009,12,503910,,
9/17/1966,55,360897,,
6/3/1981,40,484675,,
1/6/1995,26,19247,,
7/16/2002,19,863372,,
11/22/1975,45,725925,,
5/2/2008,13,280505,,
4/2/1983,38,688769,,
10/18/2013,7,233102,,
5/12/2011,10,737849,,
12/18/1979,41,929798,,
4/20/2015,6,540177,,
5/27/1984,37,792356,,
9/8/2004,17,255670,,
7/11/2001,20,401971,,
8/7/2004,17,178518,,
1/21/1963,58,259351,,
1/2/2007,14,278031,,
12/4/1976,44,563814,,
7/4/1965,56,923684,,
5/15/2009,12,224224,,
11/5/2011,9,397360,,
2/21/2010,11,445205,,
10/17/1983,37,78357,,
7/4/2006,15,17230,,
6/25/1980,41,549035,,
7/22/1961,60,984576,,
8/21/2010,11,758368,,
10/23/1984,36,624914,,
9/10/2004,17,556028,,
8/14/1964,57,276952,,
9/2/1980,41,264042,,
1/25/1983,38,212336,,
8/3/2010,11,960681,,
8/27/1971,50,308017,,
9/28/1959,62,932082,,
10/23/2002,18,999489,,
5/3/2014,7,655200,,
1/30/2004,17,226669,,
8/26/1965,56,820542,,
7/5/1957,64,790053,,
1/26/1959,62,247815,,
6/7/1973,48,979787,,
3/28/1984,37,298091,,
9/16/1979,42,107137,,
12/11/2004,16,989474,,
6/6/1970,51,826686,,
11/26/1997,23,285482,,
3/10/1982,39,562680,,
1/13/2010,11,348878,,
7/6/1995,26,951174,,
9/25/2000,20,730623,,
2/9/1989,32,778596,,
4/1/1975,46,950215,,
2/24/1988,33,936668,,
7/16/2003,18,416638,,
2/28/1967,54,708836,,
10/1/1971,49,789568,,
2/25/1990,31,219059,,
2/2/1986,35,31411,,
11/4/1982,38,793808,,
12/24/1970,50,616976,,
7/7/1960,61,487810,,
11/6/1962,58,913729,,
11/9/2003,17,693166,,
2/28/1971,50,137056,,
6/14/1998,23,333432,,
6/14/2013,8,795689,,
5/21/1991,30,659360,,
4/25/2011,10,458496,,
3/25/1990,31,687243,,
2/16/1962,59,429480,,
6/24/1993,28,342712,,
12/12/1964,56,110529,,
12/18/1983,37,510541,,
2/25/1996,25,421387,,
12/18/1970,50,444619,,
2/11/1985,36,972617,,
1/17/1965,56,778542,,
2/3/1966,55,888019,,
9/13/1957,64,609687,,
5/7/1971,50,383227,,
12/21/2002,18,17226,,
6/23/1956,65,436113,,
3/20/1993,28,179802,,
10/22/2002,18,172703,,
1/11/1967,54,629972,,
12/7/1963,57,830450,,
1/8/2014,7,579637,,
6/11/1989,32,308957,,
8/10/1998,23,83610,,
9/26/1991,29,782782,,
3/7/1989,32,278313,,
11/27/1966,54,997513,,
11/3/2012,8,683168,,
12/31/1983,37,427350,,
4/25/1957,64,64910,,
8/7/1985,36,428301,,
10/7/2012,8,412266,,
1/21/1995,26,230996,,
6/26/1980,41,349482,,
12/11/2001,19,641345,,
7/10/1961,60,728728,,
4/29/1977,44,364410,,
3/27/1968,53,267907,,
6/22/1961,60,272087,,
10/19/1991,29,546577,,
6/11/1991,30,718825,,
6/20/1956,65,207151,,
4/21/1982,39,790515,,
10/22/1973,47,481917,,
3/13/2006,15,49019,,
8/24/1986,35,76071,,
5/8/1962,59,535932,,
8/16/1958,63,772021,,
12/31/1973,47,144128,,
1/1/2010,11,667914,,
10/13/2007,13,242929,,
5/21/1997,24,882862,,
9/12/1965,56,847108,,
9/2/1985,36,679607,,
8/29/2014,7,728816,,
5/26/2007,14,297600,,
10/16/1965,55,686995,,
12/31/1963,57,971132,,
5/30/2007,14,707433,,
10/3/2006,14,617136,,
12/11/1981,39,874461,,
2/19/1961,60,502058,,
1/5/1996,25,780847,,
8/14/1974,47,190186,,
11/14/1991,29,863274,,
4/14/1984,37,472262,,
5/3/2007,14,103820,,
9/27/1960,61,788022,,
5/2/1956,65,388793,,
4/24/1957,64,633939,,
8/20/1989,32,719678,,
12/11/1966,54,925748,,
10/27/1964,56,508494,,
2/13/1959,62,131184,,
7/16/1966,55,223937,,
1/28/2011,10,676876,,
5/23/2002,19,112280,,
4/7/2006,15,284970,,
3/17/1973,48,694486,,
6/21/1957,64,968475,,
2/2/1968,53,471315,,
3/17/1999,22,765193,,
5/27/1958,63,959704,,
5/27/1969,52,319673,,
5/31/1977,44,533612,,
12/15/1993,27,643488,,
10/17/1989,31,687784,,
2/8/2008,13,85434,,
1/1/2002,19,700185,,
4/27/1996,25,310990,,
3/27/1968,53,830364,,
3/28/2011,10,382934,,
11/12/1971,49,904159,,
9/19/1974,47,812944,,
6/10/1998,23,105355,,
8/22/2014,7,475886,,
7/14/2007,14,681409,,
8/1/1986,35,768726,,
8/10/1987,34,903030,,
1/18/1959,62,906319,,
11/6/1956,64,157437,,
4/28/2008,13,980907,,
11/21/1972,48,976721,,
9/9/1988,33,423886,,
10/7/1960,60,789313,,
10/15/1961,59,104416,,
10/18/1983,37,526320,,
3/15/1996,25,962176,,
11/2/1977,43,418360,,
8/24/1958,63,968181,,
3/9/1975,46,480809,,
11/25/1981,39,593132,,
9/4/1989,32,731928,,
12/11/2009,11,370640,,
6/27/1956,65,978938,,
5/9/1988,33,324,,
1/14/2004,17,961501,,
10/24/2005,15,70571,,
6/29/1989,32,484491,,
1/12/1973,48,994756,,
2/20/1991,30,495062,,
4/12/1980,41,94836,,
11/30/1992,28,513567,,
1/6/1962,59,436316,,
12/22/2009,11,924503,,
5/21/2008,13,709457,,
10/28/1969,51,605880,,
3/2/1971,50,718616,,
1/26/1967,54,155445,,
3/18/1959,62,15999,,
9/21/1997,23,766499,,
5/6/2010,11,722829,,
3/5/1997,24,748775,,
10/30/1968,52,787221,,
4/13/2001,20,292879,,
11/28/1988,32,995855,,
10/12/2009,11,57429,,
7/4/2005,16,290730,,
12/3/1990,30,343625,,
7/3/2013,8,317359,,
12/15/1977,43,370120,,
2/2/2008,13,510447,,
5/13/2002,19,821839,,
8/4/1982,39,76715,,
7/28/2015,6,834922,,
6/17/2010,11,725859,,
4/2/2012,9,379786,,
5/25/1997,24,627524,,
12/29/1987,33,792223,,
4/14/2003,18,754465,,
11/15/1961,59,382336,,
12/1/1981,39,135082,,
6/27/2006,15,99200,,
11/7/2003,17,116199,,
12/13/1973,47,731697,,
2/19/1983,38,396672,,
5/1/1985,36,142306,,
7/2/1978,43,15578,,
6/22/1988,33,795445,,
8/7/1967,54,388899,,
1/11/2015,6,383212,,
8/3/1985,36,806367,,
6/5/2002,19,732636,,
9/15/1993,28,374826,,
5/21/1977,44,920155,,
6/12/1981,40,268925,,
11/29/2002,18,907133,,
8/16/1970,51,531264,,
11/6/1997,23,816924,,
5/12/2015,6,956819,,
5/18/1998,23,516698,,
9/20/1974,47,998857,,
9/10/1988,33,118357,,
9/9/1983,38,947215,,
4/21/1990,31,823416,,
3/19/1986,35,97005,,
7/11/1998,23,831217,,
8/3/2009,12,934660,,
